chr start end symbol
18 11981505 12030876 IMPA2
18 22006633 22033494 IMPACT
18 33048296 33077924 INO80C
18 33048296 33077572 INO80C*
18 44497556 44625320 KATNAL2
18 44526797 44628614 KATNAL2*
18 44497556 44628614 KATNAL2**
18 44526759 44628614 KATNAL2***
18 39060235 39100641 KC6
18 77623667 77659816 KCNG2
18 24034873 24128517 KCTD1
18 24034873 24129399 KCTD1*
18 24034873 24220308 KCTD1**
18 24034873 24237437 KCTD1***
18 24034873 24129778 KCTD1****
18 60994958 61034439 KDSR
18 34409089 34805297 KIAA1328
18 34409089 34812103 KIAA1328*
18 34409089 34466369 KIAA1328**
18 30252635 30352986 KLHL14
18 5954704 6414910 L3MBTL4
18 5954704 6359029 L3MBTL4*
18 5954717 6414910 L3MBTL4**
18 6029382 6414910 L3MBTL4***
18 6079803 6414910 L3MBTL4****
18 5954704 6367682 L3MBTL4*****
18 5954704 6415258 L3MBTL4******
18 6256742 6260933 L3MBTL4-AS1
18 6941740 7117796 LAMA1
18 21452983 21535029 LAMA3
18 21269416 21376117 LAMA3*
18 21269416 21353798 LAMA3**
18 21269416 21535029 LAMA3***
18 13217680 13652750 LDLRAD4
18 13218758 13652750 LDLRAD4*
18 13611462 13652753 LDLRAD4**
18 13277360 13652750 LDLRAD4***
18 13338601 13652750 LDLRAD4****
18 13641756 13652753 LDLRAD4*****
18 13611762 13652753 LDLRAD4******
18 13419497 13427533 LDLRAD4-AS1
18 54721789 54739350 LINC-ROR
18 61747242 61816260 LINC00305
18 1268311 1359630 LINC00470
18 5236722 5238028 LINC00526
18 5238098 5246505 LINC00667
18 6925472 6929868 LINC00668
18 74331733 74335516 LINC00683
18 39766632 39917261 LINC00907
18 39766632 40039640 LINC00907*
18 39766632 40042148 LINC00907**
18 39766632 40113317 LINC00907***
18 39766632 40271389 LINC00907****
18 74240611 74271784 LINC00908
18 72259009 72265071 LINC00909
18 75683252 75705683 LINC01029
18 10405129 10414367 LINC01254
18 11488568 11506982 LINC01255
18 11490046 11506982 LINC01255*
18 6511414 6590652 LINC01387
18 53441831 53447652 LINC01415
18 53441831 53447981 LINC01415*
18 53441831 53448956 LINC01415**
18 53548918 53587430 LINC01416
18 14946265 14973755 LINC01443
18 14969605 14970467 LINC01444
18 37646249 37679197 LINC01477
18 41903399 42111662 LINC01478
18 61880317 61927290 LINC01538
18 53750586 53804767 LINC01539
18 69187199 69246192 LINC01541
18 24002958 24018008 LINC01543
18 59415408 59421928 LINC01544
18 42111743 42133868 LINC01601
18 48918411 48994748 LINC01630
18 48918411 49088839 LINC01630*
18 74401985 74405592 LINC01879
18 12739484 12749421 LINC01882
18 10610995 10626417 LINC01887
18 5081180 5098779 LINC01892
18 73921464 73927779 LINC01893
18 22512737 22567943 LINC01894
18 3347700 3350557 LINC01895
18 73408037 73424358 LINC01898
18 69399851 69449462 LINC01899
18 37421672 37469957 LINC01902
18 65475743 65482059 LINC01903
18 926083 927994 LINC01904
18 53709508 53763546 LINC01905
18 68002674 68019695 LINC01909
18 68047375 68051827 LINC01910
18 22208145 22242162 LINC01915
18 51105992 51107429 LINC01917
18 51094816 51124221 LINC01919
18 72076682 72080443 LINC01922
18 61771324 62090827 LINC01924
18 508567 515294 LINC01925
18 56481111 56501596 LINC01926
18 74334737 74350968 LINC01927
18 11454476 11465995 LINC01928
18 52773134 52791537 LINC01929
18 11559 15930 LINC02564
18 12074 15930 LINC02564*
18 54836845 54838425 LINC02565
18 70992175 71017124 LINC02582
18 70821292 70931733 LINC02864
18 47088426 47125554 LIPG
18 68002743 68005416 LIVAR
18 56995055 57026497 LMAN1
18 46550072 46574843 LOC100129878
18 8360817 8367032 LOC100192426
18 55297562 55336515 LOC100505549
18 70535622 70548634 LOC100505797
18 70536274 70548634 LOC100505797*
18 6728925 6729861 LOC101927168
18 6954675 6957417 LOC101927188
18 56337240 56339105 LOC101927322
18 10661929 10666884 LOC101927410
18 20303453 20366800 LOC101927571
18 74203607 74205871 LOC101927989
18 12074 15930 LOC102723376
18 3255433 3261816 LOC104968399
18 3255433 3262357 LOC104968399*
18 12432772 12447797 LOC105371998
18 22305744 22346609 LOC105372028
18 24916954 24922620 LOC105372038
18 34854422 34856363 LOC105372068
18 34481907 34503777 LOC105372069
18 34240351 34243381 LOC105372071
18 67137166 67138972 LOC105372179
18 7455996 7461004 LOC112577592
18 77339281 77349018 LOC284240
18 77398927 77439745 LOC284241
18 73834952 73857210 LOC339298
18 53670843 53858493 LOC642484
18 65183782 65566856 LOC643542
18 15313554 15325918 LOC644669
18 44056923 44139275 LOXHD1
18 44056934 44136732 LOXHD1*
18 44057235 44237183 LOXHD1**
18 44056934 44099049 LOXHD1***
18 44057216 44099049 LOXHD1****
18 2916997 3013142 LPIN2
18 2916991 3011945 LPIN2*
18 7231101 7232086 LRRC30
18 56338696 56421709 MALT1
18 48086456 48258196 MAPK4
18 32621376 32723432 MAPRE2
18 32558331 32723432 MAPRE2*
18 32556891 32723432 MAPRE2**
18 47795215 47808144 MBD1
18 47795215 47807893 MBD1*
18 47793251 47808144 MBD1**
18 47795215 47808137 MBD1***
18 51729049 51751039 MBD2
18 51677977 51751039 MBD2*
18 74690788 74729011 MBP
18 74724748 74844739 MBP*
18 74690788 74844739 MBP**
18 13882042 13915535 MC2R
18 13882042 13915706 MC2R*
18 58038294 58040008 MC4R
18 13824147 13827322 MC5R
18 48405487 48480625 ME2
18 29770001 29800366 MEP1B
18 2537528 2571504 METTL4
18 48700919 48724051 MEX3C
18 19320752 19450912 MIB1
18 19408964 19409049 MIR1-2
18 56118305 56118390 MIR122
18 19405658 19405746 MIR133A1
18 19405439 19411367 MIR133A1HG
18 47013742 47013792 MIR1539
18 33484780 33484889 MIR187
18 27878875 27878926 MIR302F
18 14830164 14830241 MIR3156-2
18 19263478 19263550 MIR320C1
18 21901638 21901709 MIR320C2
18 56118311 56118384 MIR3591
18 33514050 33514105 MIR3929
18 33171700 33171770 MIR3975
18 5840693 5840832 MIR3976
18 5748817 5795900 MIR3976HG
18 6374359 6374424 MIR4317
18 35237097 35237178 MIR4318
18 42550046 42550131 MIR4319
18 47652868 47652933 MIR4320
18 13611112 13611199 MIR4526
18 44906866 44906936 MIR4527
18 44812094 45120918 MIR4527HG
18 50763470 50763560 MIR4528
18 53146451 53146529 MIR4529
18 20513311 20513401 MIR4741
18 46196970 46197039 MIR4743
18 46576056 46576138 MIR4744
18 64748820 64748923 MIR5011
18 13459945 13460025 MIR5190
18 70520555 70520617 MIR548AV
18 37256684 37256743 MIR5583-1
18 37256682 37256741 MIR5583-2
18 3885352 3885432 MIR6718
18 10759581 10759647 MIR6788
18 11654883 11654940 MIR7153
18 24171430 24171499 MIR8057
18 112255 112339 MIR8078
18 37202086 37202139 MIR924
18 36786887 37331959 MIR924HG
18 33767459 33852120 MOCOS
18 11882620 11908316 MPPE1
18 48321499 48351750 MRO
18 48321499 48346386 MRO*
18 8717378 8832776 MTCL1
18 8705553 8832776 MTCL1*
18 3252210 3256235 MYL12A
18 3247479 3256235 MYL12A*
18 3247527 3256235 MYL12A**
18 3247798 3256234 MYL12A***
18 3262716 3278282 MYL12B
18 3262610 3278282 MYL12B*
18 3262130 3278459 MYL12B**
18 47349158 47721517 MYO5B
18 3066804 3219966 MYOM1
18 10526023 10552760 NAPG
18 55267887 55289068 NARS1
18 2571555 2616634 NDC80
18 9102696 9134338 NDUFV2
18 9121262 9136718 NDUFV2-AS1
18 55816551 56068771 NEDD4L
18 55711457 56068771 NEDD4L*
18 55714457 56068772 NEDD4L**
18 55888802 56068771 NEDD4L***
18 55862636 56068771 NEDD4L****
18 70501273 70534434 NETO1
18 70410990 70534434 NETO1*
18 70410990 70535222 NETO1**
18 70409548 70535222 NETO1***
18 70501268 70532921 NETO1****
18 70501268 70535222 NETO1*****
18 77155929 77230015 NFATC1
18 77160298 77289323 NFATC1*
18 77155929 77289323 NFATC1**
18 77160298 77230015 NFATC1***
18 77160273 77289323 NFATC1****
18 31431063 31802434 NOL4
18 31431063 31803515 NOL4*
18 31431063 31804877 NOL4**
18 31431063 31628576 NOL4***
18 21111405 21166470 NPC1
18 56702910 56720446 OACYLP
18 55102605 55158530 ONECUT2
18 21742008 21891470 OSBPL1A
18 21742015 21977788 OSBPL1A*
18 21742008 21852196 OSBPL1A**
18 77915116 78005397 PARD6G
18 77905806 77929616 PARD6G-AS1
18 77905806 77936315 PARD6G-AS1*
18 24267584 24283602 PCAT18
18 60382773 60647666 PHLPP1
18 44395673 44497470 PIAS2
18 44383180 44497470 PIAS2*
18 44403248 44497470 PIAS2**
18 44416206 44500108 PIAS2***
18 10670243 11149568 PIEZO2
18 59708396 59854289 PIGN
18 39535198 39667793 PIK3C3
18 57567227 57571537 PMAIP1
18 51795943 51824604 POLI
18 51795848 51824604 POLI*
18 51795848 51847636 POLI**
18 51795886 51824604 POLI***
18 14507348 14543599 POTEC
18 14511736 14543599 POTEC*
18 9546791 9614557 PPP4R1
18 9614804 9619361 PPP4R1-AS1
18 9615261 9619361 PPP4R1-AS1*
18 12407927 12432233 PRELID3A
18 12420187 12432236 PRELID3A*
18 23713832 23773319 PSMA8
18 12658737 12725741 PSMG2
18 12703040 12725739 PSMG2*
18 43563501 43652226 PSTPIP2
18 12792300 12840961 PTPN2
18 12785476 12884334 PTPN2*
18 12792150 12884236 PTPN2**
18 7946872 8406854 PTPRM
18 7567313 8406854 PTPRM*
18 8609442 8639380 RAB12
18 52385087 52562747 RAB27B
18 52495707 52562747 RAB27B*
18 9708297 9862548 RAB31
18 9475510 9538111 RALBP1
18 56934269 56940686 RAX
18 20513838 20606449 RBBP8
18 20513290 20606449 RBBP8*
18 77794433 77810648 RBFA
18 77827255 77839206 RBFADN
18 59854487 59977481 RELCH
18 21033250 21063104 RIOK3
18 40323182 40695657 RIT2
18 40323191 40695650 RIT2*
18 21083474 21111783 RMC1
18 21083433 21111771 RMC1*
18 21083433 21111744 RMC1**
18 29598787 29653182 RNF125
18 29671836 29711524 RNF138
18 29672568 29711524 RNF138*
18 59475300 59560240 RNF152
18 43914186 43917614 RNF165
18 43914186 44040783 RNF165*
18 43913980 44043103 RNF165**
18 13726671 13764555 RNMT
18 18526866 18691774 ROCK1
18 109064 122221 ROCK1P1
18 111612 122340 ROCK1P1*
18 112097 122340 ROCK1P1**
18 47014850 47017299 RPL17
18 47014850 47017956 RPL17*
18 47014850 47018224 RPL17**
18 47014850 47018205 RPL17***
18 47014850 47018246 RPL17****
18 47014850 47018834 RPL17*****
18 47014850 47018835 RPL17******
18 47007547 47017956 RPL17-C18orf32
18 47007547 47017954 RPL17-C18orf32*
18 33569786 33647522 RPRD1A
18 33604851 33647557 RPRD1A*
18 67670288 67872923 RTTN
18 76740274 76758969 SALL3
18 47340392 47340813 SCARNA17
18 56807115 56826063 SEC11C
18 12948009 12987528 SEH1L
18 12947982 12987536 SEH1L*
18 61575191 61603345 SERPINB10
18 61370193 61391127 SERPINB11
18 61369540 61391127 SERPINB11*
18 61223392 61236560 SERPINB12
18 61209601 61236562 SERPINB12*
18 61254576 61266426 SERPINB13
18 61254533 61266433 SERPINB13*
18 61554938 61571124 SERPINB2
18 61554938 61571122 SERPINB2*
18 61322430 61329127 SERPINB3
18 61304492 61311490 SERPINB4
18 61144190 61172318 SERPINB5
18 61445010 61472610 SERPINB7
18 61442608 61472610 SERPINB7*
18 61420280 61472610 SERPINB7**
18 61442651 61472604 SERPINB7***
18 61637262 61656608 SERPINB8
18 61637314 61656608 SERPINB8*
18 61637314 61687013 SERPINB8**
18 61637314 61653884 SERPINB8***
18 42280839 42648475 SETBP1
18 42260037 42457384 SETBP1*
18 42260037 42648475 SETBP1**
18 42260852 42648475 SETBP1***
18 43405639 43424049 SIGLEC15
18 47901415 47920538 SKA1
18 44732539 44778031 SKOR2
18 44757493 44778031 SKOR2*
18 43304145 43332485 SLC14A1
18 43306917 43332485 SLC14A1*
18 42747927 43263653 SLC14A2
18 42792959 43263653 SLC14A2*
18 43195440 43263653 SLC14A2**
18 43018148 43087001 SLC14A2-AS1
18 29339548 29340843 SLC25A52
18 11609556 11610611 SLC35G4
18 33688493 33709303 SLC39A6
18 33690962 33709357 SLC39A6*
18 77662419 77711653 SLC66A2
18 45335327 45457030 SMAD2
18 45335327 45457243 SMAD2*
18 45359465 45457517 SMAD2**
18 48556582 48611411 SMAD4
18 46446222 46469177 SMAD7
18 46446222 46475703 SMAD7*
18 46446222 46477081 SMAD7**
18 2655724 2805015 SMCHD1
18 73121430 73139658 SMIM21
18 73127971 73139658 SMIM21*
18 47340392 47377429 SNHG22
18 56267851 56267982 SNORA108
18 35046301 35046467 SNORA111
18 51748653 51748782 SNORA37
18 47017652 47017717 SNORD58A
18 47018033 47018099 SNORD58B
18 47015604 47015694 SNORD58C
18 19192274 19213481 SNRPD1
18 67956280 67997435 SOCS6
18 12446510 12656731 SPIRE1
18 12446510 12658106 SPIRE1*
18 23596216 23670577 SS18
18 23596216 23670611 SS18*
18 23596216 23671181 SS18**
18 55019787 55036161 ST8SIA3
18 44247783 44337016 ST8SIA5
18 51851061 51880943 STARD6
18 51850861 51884228 STARD6*
18 40847856 40857455 SYT4
18 23806408 23971649 TAF4B
18 52889415 53255423 TCF4
18 52889415 53255848 TCF4*
18 52889415 52988166 TCF4**
18 52889415 52989072 TCF4***
18 52889415 53089528 TCF4****
18 52889415 53178003 TCF4*****
18 52889415 53253353 TCF4******
18 52889561 53071226 TCF4*******
18 52889415 53257042 TCF4********
18 52889415 53068919 TCF4*********
18 52889415 52969891 TCF4**********
18 52889561 53253350 TCF4***********
18 52889561 53255860 TCF4************
18 52889415 53303188 TCF4*************
18 53119763 53150171 TCF4-AS1
18 3453771 3459976 TGIF1
18 3449704 3459976 TGIF1*
18 3451590 3459976 TGIF1**
18 3447539 3459976 TGIF1***
18 3450169 3459976 TGIF1****
18 3412853 3459976 TGIF1*****
18 3412006 3459976 TGIF1******
18 3449565 3459976 TGIF1*******
18 3448428 3459976 TGIF1********
18 214519 268047 THOC1
18 71815757 71827766 TIMM21
18 5889410 5895953 TMEM200C
18 20875978 21017933 TMEM241
18 20875978 21017925 TMEM241*
18 66340924 66382345 TMX3
18 66364173 66382345 TMX3*
18 66358254 66382410 TMX3**
18 59992542 60058518 TNFRSF11A
18 59992519 60054943 TNFRSF11A*
18 34361857 34408965 TPGS2
18 34359987 34409179 TPGS2*
18 34366446 34409179 TPGS2**
18 34377980 34409179 TPGS2***
18 34374068 34409179 TPGS2****
18 34366535 34408965 TPGS2*****
18 34374070 34408965 TPGS2******
18 29409161 29523091 TRAPPC8
18 72922751 73001899 TSHZ1
18 21594717 21600252 TTC39C
18 21693290 21715564 TTC39C*
18 21594717 21715564 TTC39C**
18 21572850 21715564 TTC39C***
18 21574178 21595424 TTC39C-AS1
18 29171839 29178784 TTR
18 12308239 12326615 TUBB6
18 12307667 12326615 TUBB6*
18 12308057 12329824 TUBB6**
18 47220 49557 TUBB8B
18 9334770 9402418 TWSG1
18 9885969 9889272 TXNDC2
18 54264439 54305823 TXNL1
18 77730812 77748563 TXNL4A
18 77730812 77793936 TXNL4A*
18 657652 673577 TYMS
18 649619 658291 TYMSOS
18 158556 214629 USP14
18 9914012 9960018 VAPA
18 61056424 61089709 VPS4B
18 30091625 30094597 WBP11P1
18 54318927 54697023 WDR7
18 54318589 54697023 WDR7*
18 721587 812243 YES1
18 72907064 72917468 ZADH2
18 72907067 72921094 ZADH2*
18 5289020 5296019 ZBTB14
18 5289017 5297052 ZBTB14*
18 5289020 5295725 ZBTB14**
18 45553042 45663519 ZBTB7C
18 45553042 45901998 ZBTB7C*
18 45553042 45935754 ZBTB7C**
18 45553042 45938956 ZBTB7C***
18 45553042 45720297 ZBTB7C****
18 60190257 60245812 ZCCHC2
18 60190257 60253962 ZCCHC2*
18 74535715 74684855 ZNF236
18 74534512 74684855 ZNF236*
18 74506687 74534251 ZNF236-DT
18 32912190 32924384 ZNF24
18 32870235 32890730 ZNF271P
18 32946658 32957301 ZNF396
18 32953257 32957301 ZNF396*
18 32820997 32839191 ZNF397
18 32820997 32829771 ZNF397*
18 72265105 72777627 ZNF407
18 72271432 72777627 ZNF407*
18 72342918 72516583 ZNF407**
18 72342918 72633013 ZNF407***
18 74069636 74207198 ZNF516
18 74207294 74210046 ZNF516-DT
18 14071119 14132434 ZNF519
18 14099939 14132434 ZNF519*
18 22641887 22932130 ZNF521
18 56532108 56653712 ZNF532
18 56531590 56653712 ZNF532*
18 56530714 56653712 ZNF532**
18 56530155 56653712 ZNF532***
18 56531322 56653712 ZNF532****
18 32831021 32870209 ZSCAN30
18 32831027 32870193 ZSCAN30*
19 58856548 58864858 A1BG
19 58863335 58866549 A1BG-AS1
19 1040105 1065570 ABCA7
19 1876808 1885495 ABHD17A
19 17402939 17414234 ABHD8
19 6306152 6333623 ACER1
19 51293671 51298476 ACP4
19 11685474 11689790 ACP5
19 11685474 11689555 ACP5*
19 11685474 11688460 ACP5**
19 11685474 11689072 ACP5***
19 39575007 39602132 ACP7
19 6135677 6193102 ACSBG2
19 6135643 6193114 ACSBG2*
19 8807749 8809145 ACTL9
19 39138288 39222229 ACTN4
19 8645123 8657080 ADAMTS10
19 8645123 8675600 ADAMTS10*
19 1505020 1513018 ADAMTSL5
19 1905397 1913446 ADAT3
19 6887589 6940461 ADGRE1
19 14843508 14887739 ADGRE2
19 14843203 14889372 ADGRE2*
19 14729928 14785656 ADGRE3
19 14729928 14785730 ADGRE3*
19 6952510 6990857 ADGRE4P
19 14491955 14519537 ADGRE5
19 14492255 14519535 ADGRE5*
19 14258554 14316981 ADGRL1
19 50191941 50194247 ADM5
19 15464195 15490598 AKAP8
19 15490860 15529799 AKAP8L
19 50372289 50379506 AKT1S1
19 50372289 50381613 AKT1S1*
19 50372289 50380644 AKT1S1**
19 50372296 50380612 AKT1S1***
19 40736223 40791252 AKT2
19 40736223 40771258 AKT2*
19 49956481 49974307 ALDH16A1
19 36500021 36505115 ALKBH6
19 36500021 36505141 ALKBH6*
19 36500022 36505141 ALKBH6**
19 6372804 6375261 ALKBH7
19 2249321 2252072 AMH
19 8429038 8439254 ANGPTL4
19 10203014 10213333 ANGPTL6
19 10203012 10213425 ANGPTL6*
19 11350294 11352619 ANGPTL8
19 17392709 17398455 ANKLE1
19 4183350 4224811 ANKRD24
19 33087911 33166086 ANKRD27
19 17434031 17445664 ANO8
19 16308721 16356714 AP1M1
19 10683346 10697988 AP1M2
19 50270257 50310371 AP2A1
19 47341423 47354103 AP2S1
19 47341392 47354103 AP2S1*
19 47341392 47353571 AP2S1**
19 2100986 2151565 AP3D1
19 3750769 3761690 APBA3
19 1450119 1473243 APC2
19 1452982 1473243 APC2*
19 36359475 36370694 APLP1
19 36359346 36370699 APLP1*
19 45417581 45422601 APOC1
19 45417928 45422601 APOC1*
19 45417864 45422601 APOC1**
19 45430059 45434643 APOC1P1
19 45449307 45452822 APOC2
19 45445493 45448753 APOC4
19 45445494 45452822 APOC4-APOC2
19 45409277 45412650 APOE
19 45409657 45412652 APOE*
19 45409052 45412650 APOE**
19 36266465 36279724 ARHGAP33
19 47364253 47508333 ARHGAP35
19 1071208 1087830 ARHGAP45
19 1065957 1087830 ARHGAP45*
19 1076632 1087830 ARHGAP45**
19 1067164 1087830 ARHGAP45***
19 1067496 1087830 ARHGAP45****
19 42387250 42411604 ARHGEF1
19 42388509 42411604 ARHGEF1*
19 7504573 7537364 ARHGEF18
19 7413841 7537364 ARHGEF18*
19 7460030 7537364 ARHGEF18**
19 926034 975937 ARID3A
19 19144411 19168985 ARMC6
19 18118978 18124911 ARRDC2
19 18111932 18124911 ARRDC2*
19 4890448 4902908 ARRDC5
19 14230323 14247401 ASF1B
19 51014859 51017941 ASPDH
19 51014859 51017170 ASPDH*
19 3880682 3928080 ATCAY
19 50431958 50437193 ATF5
19 50432399 50437193 ATF5*
19 50433460 50437193 ATF5**
19 10654579 10664094 ATG4D
19 19756009 19774485 ATP13A1
19 42470733 42498382 ATP1A3
19 42470733 42497619 ATP1A3*
19 36040932 36054560 ATP4A
19 1241749 1244824 ATP5F1D
19 1782073 1812275 ATP8B3
19 57742390 57746916 AURKC
19 41725127 41767671 AXL
19 41732659 41767672 AXL*
19 827836 832018 AZU1
19 17905946 17924385 B3GNT3
19 41931263 41934635 B3GNT8
19 41931263 41933898 B3GNT8*
19 41860321 41870054 B9D2
19 17378184 17390162 BABAM1
19 17378251 17390146 BABAM1*
19 49458131 49465055 BAX
19 49458116 49464519 BAX*
19 47724080 47734456 BBC3
19 47724080 47735924 BBC3*
19 45312359 45324678 BCAM
19 45312315 45324678 BCAM*
19 49298320 49314286 BCAT2
19 41903722 41930907 BCKDHA
19 50168398 50177173 BCL2L12
19 50169189 50177173 BCL2L12*
19 45251964 45263301 BCL3
19 12862604 12869271 BEST2
19 48111452 48206534 BICRA
19 53792853 53794687 BIRC8
19 17516494 17526545 BISPR
19 45682041 45685058 BLOC1S3
19 40953674 40971652 BLVRB
19 19287715 19302961 BORCS8
19 19292684 19302961 BORCS8*
19 19256375 19302961 BORCS8-MEF2B
19 15363802 15443350 BRD4
19 15357857 15443350 BRD4*
19 15346329 15443350 BRD4**
19 15348300 15391262 BRD4***
19 15357846 15391262 BRD4****
19 55795364 55823903 BRSK1
19 572595 583493 BSG
19 571282 583493 BSG*
19 571282 583485 BSG**
19 48471302 48495427 BSPH1
19 17513747 17516439 BST2
19 1985446 2015713 BTBD2
19 30189792 30206696 C19orf12
19 30189843 30206168 C19orf12*
19 30189792 30206168 C19orf12**
19 30189792 30205963 C19orf12***
19 58469804 58485902 C19orf18
19 1473199 1479214 C19orf25
19 38794890 38795646 C19orf33
19 10959090 10980466 C19orf38
19 16607204 16629430 C19orf44
19 16607204 16632163 C19orf44*
19 40825459 40854304 C19orf47
19 40826966 40854434 C19orf47*
19 40825459 40854424 C19orf47**
19 51300949 51308110 C19orf48
19 51300960 51307851 C19orf48*
19 13885269 13889586 C19orf53
19 41246765 41256382 C19orf54
19 13993160 14016930 C19orf57
19 13993160 14016978 C19orf57*
19 14192435 14196595 C19orf67
19 3539154 3544028 C19orf71
19 49621658 49622400 C19orf73
19 51152701 51162561 C19orf81
19 51891542 51893845 C19orf84
19 405444 409147 C2CD4C
19 6677714 6720661 C3
19 10152031 10184813 C3P1
19 47813117 47825322 C5AR1
19 47840351 47850586 C5AR2
19 47835431 47850586 C5AR2*
19 47843743 47845272 C5AR2**
19 49141202 49149444 CA11
19 48532639 48547336 CABP5
19 13317255 13617293 CACNA1A
19 54494890 54515920 CACNG6
19 54494402 54515920 CACNG6*
19 54412531 54447204 CACNG7
19 54466190 54493469 CACNG8
19 3610642 3626788 CACTIN
19 3610642 3626813 CACTIN*
19 3607244 3613928 CACTIN-AS1
19 44126519 44144002 CADM4
19 47104586 47114039 CALM3
19 47105325 47114039 CALM3*
19 47105328 47114039 CALM3**
19 47104330 47114039 CALM3***
19 13049422 13055303 CALR
19 16589872 16606978 CALR3
19 7660748 7683190 CAMSAP3
19 39220831 39235114 CAPN12
19 36631891 36641255 CAPNS1
19 36630967 36641255 CAPNS1*
19 5914264 5916222 CAPS
19 48711342 48752890 CARD8
19 48711342 48753104 CARD8*
19 48711342 48759169 CARD8**
19 48711342 48744320 CARD8***
19 48741517 48759203 CARD8****
19 48711342 48753085 CARD8*****
19 48706404 48759203 CARD8******
19 48758931 48761450 CARD8-AS1
19 10982228 11033749 CARM1
19 10983104 11033749 CARM1*
19 15160290 15169103 CASP14
19 5720647 5778745 CATSPERD
19 38826469 38861583 CATSPERG
19 1228285 1238004 CBARP
19 45281125 45303903 CBLC
19 45281146 45303909 CBLC*
19 14017013 14041692 CC2D1A
19 15121537 15134088 CCDC105
19 56159384 56164526 CCDC106
19 56158765 56164526 CCDC106*
19 56159577 56164526 CCDC106**
19 56158953 56164526 CCDC106***
19 48799708 48822756 CCDC114
19 48799718 48825228 CCDC114*
19 18043823 18054794 CCDC124
19 18045904 18054794 CCDC124*
19 13858708 13874103 CCDC130
19 13842565 13874103 CCDC130*
19 11531272 11545942 CCDC151
19 11531272 11546603 CCDC151*
19 11457194 11465620 CCDC159
19 46498724 46521874 CCDC61
19 46913585 46916821 CCDC8
19 47759781 47775210 CCDC9
19 41816381 41830778 CCDC97
19 41816076 41830778 CCDC97*
19 39399619 39402798 CCER2
